DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020644,Fumonisin B1,116355-83-0,UVBUBMSSQKOIBE-DSLOAKGESA-N,"(2R,2'R)-2,2'-{[(5R,6R,7S,9S,11R,16R,18S,19S)-19-Amino-11,16,18-trihydroxy-5,9-dimethylicosane-6,7-diyl]bis[oxy(2-oxoethane-2,1-diyl)]}dibutanedioic acid",CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,"InChI=1S/C34H59NO15/c1-5-6-9-20(3)32(50-31(44)17-23(34(47)48)15-29(41)42)27(49-30(43)16-22(33(45)46)14-28(39)40)13-19(2)12-24(36)10-7-8-11-25(37)18-26(38)21(4)35/h19-27,32,36-38H,5-18,35H2,1-4H3,(H,39,40)(H,41,42)(H,45,46)(H,47,48)/t19-,20+,21-,22+,23+,24+,25+,26-,27-,32+/m0/s1",C34H59NO15,721.838,721.388470,25,1253,18,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021062,N-Nitrosopyrrolidine,930-55-2,WNYADZVDBIBLJJ-UHFFFAOYSA-N,1-Nitrosopyrrolidine,O=NN1CCCC1,InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,C4H8N2O,100.121,100.063663,68,168,81,1,1,11/351,3.0,351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032648,Z-Tetrachlorvinphos,22248-79-9,UBCKGWBNUIFUST-YHYXMXQVSA-N,"(Z)-2-Chloro-1-(2,4,5-trichlorophenyl)ethenyl dimethyl phosphate",COP(=O)(OC)O\C(=C/Cl)C1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C10H9Cl4O4P/c1-16-19(15,17-2)18-10(5-11)6-3-8(13)9(14)4-7(6)12/h3-5H,1-2H3/b10-5-",C10H9Cl4O4P,365.95,363.899257,44,108,59,,1,113/481,23.0,481
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4023880,Antimony trioxide,1309-64-4,ADCOVFLJGNWWNZ-UHFFFAOYSA-N,"Distiboxane-1,3-dione",O=[Sb]O[Sb]=O,InChI=1S/3O.2Sb,O3Sb2,291.517,289.792360,49,42,42,632,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023747,"2',3'-Dideoxycytidine",7481-89-2,WREGKURFCTUGRC-POYBYMJQSA-N,"4-Amino-1-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2(1H)-one",NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,"InChI=1S/C9H13N3O3/c10-7-3-4-12(9(14)11-7)8-2-1-6(5-13)15-8/h3-4,6,8,13H,1-2,5H2,(H2,10,11,14)/t6-,8+/m0/s1",C9H13N3O3,211.221,211.095691,36,1121,240,,1,3/318,1.0,318
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021373,Triamterene,396-01-0,FNYLWPVRPXGIIP-UHFFFAOYSA-N,"6-Phenylpteridine-2,4,7-triamine",NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,"InChI=1S/C12H11N7/c13-9-7(6-4-2-1-3-5-6)16-8-10(14)18-12(15)19-11(8)17-9/h1-5H,(H6,13,14,15,17,18,19)",C12H11N7,253.269,253.107593,52,1181,256,,1,62/246,25.0,246
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022604,"4'-(9-Acridinylamino)methanesulfon-m-anisidide",51264-14-3,XCPGHVQEEXUHNC-UHFFFAOYSA-N,N-{4-[(Acridin-9-yl)amino]-3-methoxyphenyl}methanesulfonamide,COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=CC=CC=C12,"InChI=1S/C21H19N3O3S/c1-27-20-13-14(24-28(2,25)26)11-12-19(20)23-21-15-7-3-5-9-17(15)22-18-10-6-4-8-16(18)21/h3-13,24H,1-2H3,(H,22,23)",C21H19N3O3S,393.46,393.114713,24,1140,154,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020187,C.I. Direct Blue 218,28407-37-6,GWEZPAIPHHUMTI-UHFFFAOYSA-F,"Copper(2+) sodium 3,3'-[(3,3'-dioxido[1,1'-biphenyl]-4,4'-diyl)bis(diazene-2,1-diyl)]bis(5-amino-4-oxidonaphthalene-2,7-disulfonate) (2/4/1)",[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].NC1=CC(=CC2=CC(=C(N=NC3=C([O-])C=C(C=C3)C3=CC([O-])=C(C=C3)N=NC3=C(C=C4C=C(C=C(N)C4=C3[O-])S([O-])(=O)=O)S([O-])(=O)=O)C([O-])=C12)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C32H24N6O16S4.2Cu.4Na/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42;;;;;;/h1-12,39-42H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;;;/q;2*+2;4*+1/p-8",C32H16Cu2N6Na4O16S4,1087.8,1085.768836,24,,7,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020970,Nitrofen,1836-75-5,XITQUSLLOSKDTB-UHFFFAOYSA-N,"2,4-Dichloro-1-(4-nitrophenoxy)benzene",[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,C12H7Cl2NO3,284.09,282.980299,70,341,116,,1,122/685,18.0,685
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020800,MeIQ,77094-11-2,GMGWMIJIGUYNAY-UHFFFAOYSA-N,"3,4-Dimethyl-3H-imidazo[4,5-f]quinolin-2-amine",CN1C(N)=NC2=C1C(C)=CC1=NC=CC=C21,"InChI=1S/C12H12N4/c1-7-6-9-8(4-3-5-14-9)10-11(7)16(2)12(13)15-10/h3-6H,1-2H3,(H2,13,15)",C12H12N4,212.256,212.106196,16,177,61,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8031366,Ginkgo biloba extract,90045-36-6,,,,,,, ,9,,,111,1,4/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025527,Medroxyprogesterone acetate,71-58-9,PSGAAPLEWMOORI-PEINSRQWSA-N,"6alpha-Methyl-3,20-dioxopregn-4-en-17-yl acetate",[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,"InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14-,18+,19-,20-,22+,23-,24-/m0/s1",C24H34O4,386.532,386.245710,51,4561,164,12,1,70/455,15.0,455
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021127,Phenoxybenzamine hydrochloride,63-92-3,VBCPVIWPDJVHAN-UHFFFAOYSA-N,N-Benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine--hydrogen chloride (1/1),Cl.CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,"InChI=1S/C18H22ClNO.ClH/c1-16(15-21-18-10-6-3-7-11-18)20(13-12-19)14-17-8-4-2-5-9-17;/h2-11,16H,12-15H2,1H3;1H",C18H23Cl2NO,340.29,339.115670,25,4935,129,,1,74/254,29.0,254
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7031531,Leucomalachite green,129-73-7,WZKXBGJNNCGHIC-UHFFFAOYSA-N,"4,4'-(Phenylmethylene)bis(N,N-dimethylaniline)",CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)N(C)C,"InChI=1S/C23H26N2/c1-24(2)21-14-10-19(11-15-21)23(18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4/h5-17,23H,1-4H3",C23H26N2,330.475,330.209599,42,74,99,,1,104/433,24.0,433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020801,MeIQx,77500-04-0,DVCCCQNKIYNAKB-UHFFFAOYSA-N,"3,8-Dimethyl-3H-imidazo[4,5-f]quinoxalin-2-amine",CN1C(N)=NC2=C1C=CC1=NC=C(C)N=C21,"InChI=1S/C11H11N5/c1-6-5-13-7-3-4-8-10(9(7)14-6)15-11(12)16(8)2/h3-5H,1-2H3,(H2,12,15)",C11H11N5,213.244,213.101445,23,348,56,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9025297,2-Ethylhexyl acrylate,103-11-7,GOXQRTZXKQZDDN-UHFFFAOYSA-N,2-Ethylhexyl prop-2-enoate,CCCCC(CC)COC(=O)C=C,"InChI=1S/C11H20O2/c1-4-7-8-10(5-2)9-13-11(12)6-3/h6,10H,3-5,7-9H2,1-2H3",C11H20O2,184.279,184.146330,54,27,109,39,1,39/463,8.0,463
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025975,R-(+)-Pulegone,89-82-7,NZGWDASTMWDZIW-MRVPVSSYSA-N,(5R)-5-Methyl-2-(propan-2-ylidene)cyclohexan-1-one,C[C@@H]1CCC(=C(C)C)C(=O)C1,"InChI=1S/C10H16O/c1-7(2)9-5-4-8(3)6-10(9)11/h8H,4-6H2,1-3H3/t8-/m1/s1",C10H16O,152.237,152.120115,31,138,88,,1,1/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024998,"2,4-Dichloronitrobenzene",611-06-3,QUIMTLZDMCNYGY-UHFFFAOYSA-N,"2,4-Dichloro-1-nitrobenzene",[O-][N+](=O)C1=CC=C(Cl)C=C1Cl,InChI=1S/C6H3Cl2NO2/c7-4-1-2-6(9(10)11)5(8)3-4/h1-3H,C6H3Cl2NO2,192.0,190.954084,35,11,125,,1,1/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020977,Nitromethane,75-52-5,LYGJENNIWJXYER-UHFFFAOYSA-N,Nitromethane,C[N+]([O-])=O,InChI=1S/CH3NO2/c1-2(3)4/h1H3,CH3NO2,61.04,61.016378,61,178,141,234,1,2/317,1.0,317
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026270,Uracil mustard,66-75-1,IDPUKCWIGUEADI-UHFFFAOYSA-N,"5-[Bis(2-chloroethyl)amino]pyrimidine-2,4(1H,3H)-dione",ClCCN(CCCl)C1=CNC(=O)NC1=O,"InChI=1S/C8H11Cl2N3O2/c9-1-3-13(4-2-10)6-5-11-8(15)12-7(6)14/h5H,1-4H2,(H2,11,12,14,15)",C8H11Cl2N3O2,252.1,251.022832,29,142,95,,1,4/78,5.0,78
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020899,Molybdenum trioxide,1313-27-5,JKQOBWVOAYFWKG-UHFFFAOYSA-N,Tris(oxido)molybdenum,O=[Mo](=O)=O,InChI=1S/Mo.3O,MoO3,143.95,145.890149,32,83,102,51,1,5/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90891702,"Refractories, fibers, aluminosilicate",142844-00-6,,,,,,, ,7,,,205,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043766,MeA-alpha-C,68006-83-7,IVLCGFRPPGNALI-UHFFFAOYSA-N,"3-Methyl-9H-pyrido[2,3-b]indol-2-amine",CC1=C(N)N=C2NC3=C(C=CC=C3)C2=C1,"InChI=1S/C12H11N3/c1-7-6-9-8-4-2-3-5-10(8)14-12(9)15-11(7)13/h2-6H,1H3,(H3,13,14,15)",C12H11N3,197.241,197.095297,13,28,52,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021254,Safrole,94-59-7,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,"5-(Prop-2-en-1-yl)-2H-1,3-benzodioxole",C=CCC1=CC=C2OCOC2=C1,"InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2,4-6H,1,3,7H2",C10H10O2,162.188,162.068080,67,519,124,8,1,8/591,1.0,591
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059755,"7H-Dibenzo[c,g]carbazole",194-59-2,STJXCDGCXVZHDU-UHFFFAOYSA-N,"7H-Dibenzo[c,g]carbazole",N1C2=C(C3=C1C=CC1=CC=CC=C31)C1=CC=CC=C1C=C2,"InChI=1S/C20H13N/c1-3-7-15-13(5-1)9-11-17-19(15)20-16-8-4-2-6-14(16)10-12-18(20)21-17/h1-12,21H",C20H13N,267.331,267.104799,29,61,88,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021153,Sodium 2-phenylphenate,132-27-4,KSQXVLVXUFHGJQ-UHFFFAOYSA-M,"Sodium [1,1'-biphenyl]-2-olate",[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,"InChI=1S/C12H10O.Na/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10;/h1-9,13H;/q;+1/p-1",C12H9NaO,192.193,192.055109,34,224,72,63,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021961,Benzophenone,119-61-9,RWCCWEUUXYIKHB-UHFFFAOYSA-N,Diphenylmethanone,O=C(C1=CC=CC=C1)C1=CC=CC=C1,InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,C13H10O,182.222,182.073165,97,456,209,94,1,21/590,4.0,590
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020903,Methylarsonic acid,124-58-3,QYPPRTNMGCREIM-UHFFFAOYSA-N,Methylarsonic acid,C[As](O)(O)=O,"InChI=1S/CH5AsO3/c1-2(3,4)5/h1H3,(H2,3,4,5)",CH5AsO3,139.97,139.945464,29,328,44,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020316,Chloroprene,126-99-8,YACLQRRMGMJLJV-UHFFFAOYSA-N,"2-Chlorobuta-1,3-diene",ClC(=C)C=C,"InChI=1S/C4H5Cl/c1-3-4(2)5/h3H,1-2H2",C4H5Cl,88.53,88.007978,59,382,76,93,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026307,"2,6-Dimethylaniline",87-62-7,UFFBMTHBGFGIHF-UHFFFAOYSA-N,"2,6-Dimethylaniline",CC1=CC=CC(C)=C1N,"InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3",C8H11N,121.183,121.089149,79,58,169,9,1,5/592,1.0,592
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025607,Methyleugenol,93-15-2,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,"1,2-Dimethoxy-4-(prop-2-en-1-yl)benzene",COC1=CC=C(CC=C)C=C1OC,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3",C11H14O2,178.231,178.099380,69,151,141,9,1,16/594,3.0,594
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020319,Chlorothalonil,1897-45-6,CRQQGFGUEAVUIL-UHFFFAOYSA-N,"2,4,5,6-Tetrachlorobenzene-1,3-dicarbonitrile",ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,C8Cl4N2,265.9,263.881559,85,251,146,165,1,341/737,46.0,737
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6031384,Goldenseal root powder,NOCAS_31384,,,,,,, ,1,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021368,Toxaphene,8001-35-2,,,,,,, ,63,434,,22,1,136/246,55.0,246
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020713,Hydrochlorothiazide,58-93-5,JZUFKLXOESDKRF-UHFFFAOYSA-N,"6-Chloro-1,1-dioxo-1,2,3,4-tetrahydro-1lambda~6~,2,4-benzothiadiazine-7-sulfonamide",NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,"InChI=1S/C7H8ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-2,10-11H,3H2,(H2,9,12,13)",C7H8ClN3O4S2,297.73,296.964476,73,6551,276,,1,4/593,1.0,593
